DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
SAT,34,00005264,MORSE RD & TRINDEL WAY,1,1,2,40.058198,-82.926465,2682
SAT,21,00007245,CEMETERY RD & BROWN PARK,0,2,2,40.031966,-83.136743,2683
SAT,1,00007178,E LIVINGSTON AVE & BROWN,0,2,2,39.947293,-82.922224,2684
SAT,7,00005669,STELZER RD & MCCUTCHEON,0,2,2,40.033928,-82.910067,2685
SAT,5,00006416,W 5TH AVE & LAKE SHORE D,0,2,2,39.988434,-83.069529,2686
SAT,31,00007819,SUNBURY RD & SUNBURY RID,1,1,2,40.013423,-82.934359,2687
SAT,5,00001338,RIVERSIDE DR & W 5TH AVE,2,0,2,39.989806,-83.064002,2688
SAT,11,00002087,BRYDEN RD & S CHAMPION A,1,1,2,39.960485,-82.96904,2689
SAT,5,00007975,RENNER RD & HILLIARD ROM,2,0,2,39.981317,-83.149942,2690
SAT,25,00002500,N STYGLER RD & AGLER RD,1,1,2,40.020258,-82.890554,2691
SAT,9,00007837,NORTON RD & KENDRICK DR,1,1,2,39.921718,-83.144083,2692
SAT,12,00004128,MCKINLEY AVE & N CENTRAL,2,0,2,39.963752,-83.038599,2694
SAT,151,00005743,NEIL AVE & W 11TH AVE,1,1,2,39.994307,-83.014654,2694
SAT,131,00001285,N HIGH ST & CRESTVIEW RD,2,0,2,40.022633,-83.013585,2694
SAT,21,00001755,GEORGESVILLE RD & INDUST,0,2,2,39.944852,-83.111394,2696
SAT,4,00007559,SINCLAIR RD & LINCOLN AV,0,2,2,40.075108,-82.99789,2697
SAT,11,00001745,MAIZE RD & URANA AVE,1,1,2,40.035574,-82.9893,2698
SAT,6,00005461,SULLIVANT AVE & EXCHANGE,1,1,2,39.942268,-83.103297,2699
SAT,22,00006356,NEIL AVE & W 10TH AVE,1,1,2,39.994141,-83.014502,2700
SAT,24,00002561,S HAMILTON RD & RICKENBA,1,1,2,39.962055,-82.876317,2701
SAT,5,00003715,REFUGEE RD & OLD COURTRI,1,1,2,39.916213,-82.893532,2702
SAT,32,00005497,3693 FISHINGER BLVD,2,0,2,40.028982,-83.116897,2703
SAT,5,00001619,W 5TH AVE & DENNISON AVE,1,1,2,39.9872,-83.008556,2704
SAT,102,00001252,N HIGH ST & WORTHINGTON,2,0,2,40.095447,-83.017731,2705
SAT,31,00007833,MOCK RD & PARKWOOD AVE,1,1,2,40.012099,-82.956008,2706
SAT,21,00007194,SULLIVANT AVE & COUNTRYB,2,0,2,39.939297,-83.117576,2707
SAT,22,00007085,ALUM CREEK DR & LINDSAY,0,2,2,39.877118,-82.931508,2708
SAT,5,00001538,W 5TH AVE & CAMBRIDGE BL,0,2,2,39.989394,-83.057925,2709
SAT,33,00005739,FRANTZ RD & W BRIDGE ST,0,2,2,40.098461,-83.124641,2710
SAT,23,00005704,STELZER RD & 17TH AVE,1,1,2,39.997075,-82.913075,2711
SAT,102,00007891,POLARIS PKWY & AFRICA RD,0,2,2,40.146117,-82.938493,2712
SAT,9,00002462,W RICH ST & MCDOWELL ST,1,1,2,39.955774,-83.012934,2713
SAT,25,00007644,790 SCIENCE BLVD,1,1,2,39.996533,-82.843363,2714
SAT,11,00002085,BRYDEN RD & LOEFFLER AVE,2,0,2,39.960386,-82.963504,2715
SAT,32,00003489,W NORTH BROADWAY & SHATT,1,1,2,40.029053,-83.042564,2716
SAT,9,00003176,E 5TH AVE & TAYLOR AVE,0,2,2,39.985233,-82.960597,2717
SAT,9,00001625,MARTIN LUTHER KING & HAM,1,1,2,39.968781,-82.981583,2718
SAT,33,00005607,BETHEL RD & BETHEL PARK,1,1,2,40.06448,-83.078206,2719
SAT,3,00005263,3120 TREMONT RD,1,1,2,40.023859,-83.058369,2720
SAT,7,00003184,E 5TH AVE & E 7TH AVE,1,1,2,39.985132,-82.904683,2721
SAT,3,00002882,NORTHWEST BLVD & INDEPEN,0,2,2,39.994898,-83.044817,2722
SAT,9,00004702,EARL AVE & PERDUE AVE,1,1,2,40.017345,-82.952116,2723
SAT,32,00003343,FISHINGER RD & EASTON PL,2,0,2,40.023501,-83.044332,2724
SAT,7,00004427,OSBORN AVE & E 5TH AVE,0,2,2,39.985265,-82.912629,2726
SAT,7,00005725,E 5TH AVE & N YEARLING R,0,2,2,39.987192,-82.885528,2726
SAT,33,00007219,SAWMILL RD & SUMMER DR,2,0,2,40.120773,-83.09021,2727
SAT,4,00001483,INDIANOLA AVE & NORTHRID,2,0,2,40.042143,-83.000261,2728
SAT,22,00003591,ALUM CREEK DR & CORVAIR,1,1,2,39.928302,-82.938319,2729
SAT,25,00006829,CHANTRY DR AT 2ND SVC RD,0,1,2,39.924634,-82.835152,2730
SAT,11,00005535,JOYCE AVE & DEWEY AVE,1,1,2,39.992782,-82.96621,2731
SAT,5,00005993,W 5TH AVE & RUNAWAY BAY,1,1,2,39.986544,-83.072575,2733
SAT,33,00007908,SUMMER DR & SUTTER PKWY,1,1,2,40.121005,-83.083199,2733
SAT,21,00003296,HILLIARD ROME RD & NIKE,2,0,2,39.994628,-83.152384,2734
SAT,25,00006702,MORSE RD & APPIAN WAY,1,1,2,40.05685,-82.897233,2735
SAT,7,00004182,NELSON RD & MILLBROOK WA,1,1,2,39.97418,-82.94741,2736
SAT,131,00001183,N HIGH ST & E 4TH AVE,1,1,2,39.985139,-83.005082,2738
SAT,131,00001204,N HIGH ST & E COMO AVE,0,2,2,40.028456,-83.014958,2738
SAT,1,00001911,E LIVINGSTON AVE & S 6TH,1,1,2,39.952514,-82.99054,2739
SAT,9,00006321,N FRONT ST & NATIONWIDE,1,1,2,39.968105,-83.003442,2740
SAT,9,00007857,NORTON RD & GREEN ST,1,0,2,39.950791,-83.139955,2741
SAT,22,00001829,E 11TH AVE & N GRANT AVE,0,2,2,39.994312,-82.99546,2742
SAT,11,00004070,JOYCE AVE & E 17TH AVE,0,2,2,39.999878,-82.965571,2743
SAT,5,00005856,3235 MCKINLEY AVE,0,2,2,39.993,-83.083075,2744
SAT,25,00007015,GENDER RD T C & PRIVATE,1,1,2,39.906658,-82.823012,2745
SAT,3,00007030,BROADWAY & CEDAR GROVE P,1,1,2,39.8884,-83.088177,2746
SAT,31,00007334,EASTON WAY & CHAGRIN DR,0,1,2,40.048011,-82.91259,2747
SAT,9,00004186,E 5TH AVE & BASSETT AVE,2,0,2,39.985475,-82.963387,2748
SAT,11,00005533,JOYCE AVE & DEWEY AVE,1,1,2,39.992791,-82.966262,2749
SAT,7,00003237,E 5TH AVE & E 7TH AVE,2,0,2,39.985297,-82.904913,2750
SAT,32,00007334,EASTON WAY & CHAGRIN DR,0,2,2,40.048006,-82.912542,2751
SAT,4,00001482,INDIANOLA AVE & GLENMONT,1,0,2,40.044401,-83.000091,2752
SAT,34,00007904,STELZER RD & MORSE RD,1,0,2,40.057053,-82.910447,2753
SAT,22,00006912,ALUM CREEK DR & GLENLEA,0,2,2,39.908904,-82.928618,2754
SAT,8,00004782,KARL RD & E COOKE RD,1,1,2,40.04583,-82.977102,2755
SAT,1,00001879,E LIVINGSTON AVE & QUARR,2,0,2,39.942973,-82.840778,2756
SAT,31,00007813,SUNBURY RD & MCCUTCHEON,1,1,2,40.034391,-82.932531,2757
SAT,2,00004327,E MAIN ST & ESTATES LN,1,1,2,39.955589,-82.791033,2758
SAT,11,00006488,JOYCE AVE & E 12TH AVE,1,0,2,39.995226,-82.965999,2759
SAT,3,00004603,NORTHWEST BLVD & KINGS C,1,1,2,39.995007,-83.045164,2760
SAT,11,00002068,BRYDEN RD & PARSONS AVE,1,1,2,39.960705,-82.981356,2761
SAT,21,00003305,CEMETERY RD & LEAP RD,0,2,2,40.031719,-83.139521,2762
SAT,3,00002864,NORTHWEST BLVD & NORTHWE,2,0,2,39.995787,-83.046943,2763
SAT,21,00004282,W BROAD ST & GEORGESVILL,0,1,2,39.952876,-83.109333,2765
SAT,25,00007605,GENDER RD & BRICE RD,2,0,2,39.923134,-82.829323,2765
SAT,32,00005629,FISHINGER BLVD & MILL RU,0,1,2,40.02679,-83.114077,2766
SAT,9,00007830,GEORGESVILLE RD & NORTON,1,1,2,39.915816,-83.143653,2767
SAT,24,00007354,HAMILTON RD & JOHNSTOWN,0,2,2,40.037311,-82.864933,2768
SAT,9,00006453,GEORGESVILLE RD & HALL R,0,1,2,39.929302,-83.11663,2769
SAT,21,00007715,HILLIARD ROME RD & TANGL,1,1,2,39.991369,-83.151845,2770
SAT,22,00006910,ALUM CREEK DR & KOEBEL R,0,2,2,39.911137,-82.928653,2772
SAT,131,00005208,N HIGH ST & OHIO CENTER,1,1,2,39.970252,-83.002259,2772
SAT,23,00005977,MORSE CROSSING & STELZER,1,0,2,40.042212,-82.910331,2773
SAT,9,00007850,NORTON RD & FLORAL CIR S,1,0,2,39.939786,-83.143175,2774
SAT,32,00003305,CEMETERY RD & LEAP RD,1,0,2,40.031727,-83.139424,2776
SAT,23,00006796,3425 MORSE CROSSING,0,2,2,40.04648,-82.919625,2776
SAT,102,00001379,N HIGH ST & LARRIMER AVE,2,0,2,40.098784,-83.017516,2777
SAT,9,00007601,HAGUE AVE & BRIGGS RD,1,1,2,39.931271,-83.076391,2778
SAT,8,00002226,S HIGH ST & SOUTHGATE DR,1,1,2,39.901124,-82.995419,2779
SAT,31,00008027,KING AVE & NORTH STAR AV,2,0,2,39.99191,-83.048566,2780
SAT,4,00004659,KOEBEL RD & LOCKBOURNE R,1,0,2,39.912723,-82.96522,2781
SAT,9,00007294,W RICH ST & MCDOWELL ST,1,0,2,39.955561,-83.012749,2782
SAT,8,00004672,KARL RD & E COOKE RD,1,1,2,40.045432,-82.97706,2783
SAT,9,00004557,W TOWN ST & S PRINCETON,0,1,2,39.954673,-83.034164,2784
SAT,24,00007361,N HAMILTON RD & BEECHER,1,1,2,40.045316,-82.86452,2785
SAT,7,00003153,N CASSADY AVE & BAYLOR A,1,1,2,40.013947,-82.929136,2786
SAT,22,00006913,ALUM CREEK DR & WATKINS,2,0,2,39.90675,-82.928603,2787
SAT,22,00004289,FREBIS AVE & FREBIS LN,1,1,2,39.933755,-82.947126,2789
SAT,21,00007713,HILLIARD ROME RD & TANGL,1,1,2,39.991771,-83.152104,2789
SAT,24,00002686,S HAMILTON RD & SIMPSON,1,1,2,39.95144,-82.87726,2790
SAT,102,00007469,SANCUS BLVD & PARK RD,0,1,2,40.126977,-82.993667,2791
SAT,131,00001295,N HIGH ST & E 15TH AVE,1,1,2,39.999695,-83.008043,2792
SAT,102,00007484,8322 SANCUS BLVD,0,1,2,40.137666,-82.991618,2793
SAT,33,00007764,W HENDERSON RD & DIERKER,1,1,2,40.057274,-83.075,2794
SAT,8,00002241,S HIGH ST & E CASTLE RD,1,1,2,39.90747,-82.995279,2795
SAT,11,00001748,MAIZE RD & NORTHRIDGE RD,1,1,2,40.041619,-82.988829,2796
SAT,22,00006918,ALUM CREEK DR & PROCLAMA,1,1,2,39.895072,-82.929583,2797
SAT,11,00007623,TAYLOR AVE & MARYLAND AV,1,0,2,39.977525,-82.96101,2798
SAT,9,00003730,SAINT CLAIR AVE & GIBBAR,0,1,2,39.984371,-82.979829,2799
SAT,5,00003340,3265 MCKINLEY AVE,1,1,2,39.993933,-83.084441,2800
SAT,8,00003965,KARL RD & NORMA RD,1,1,2,40.068192,-82.976696,2801
SAT,3,00001395,W 3RD AVE & NORTHWEST BL,2,0,2,39.984912,-83.038618,2802
SAT,9,00004118,S 3RD ST & E MAIN ST,1,1,2,39.955867,-82.996975,2803
SAT,21,00005596,GEORGESVILLE RD & INDUST,2,0,2,39.94258,-83.111932,2804
SAT,4,00007556,SINCLAIR RD & FREEWAY DR,1,0,2,40.069975,-82.998248,2805
SAT,32,00007238,NOTTINGHAM RD & SUNSET D,1,0,2,40.026032,-83.090311,2806
SAT,25,00007350,HAMILTON RD & ROCKY FORK,1,1,2,40.013307,-82.866903,2808
SAT,11,00001733,MCGUFFEY RD & BRIARWOOD,1,1,2,40.017022,-82.981471,2808
SAT,7,00004313,N NELSON RD & MILLBROOK,1,1,2,39.974094,-82.947566,2809
SAT,3,00006985,COLUMBUS ST & DUDLEY AVE,0,1,2,39.882049,-83.089241,2810
SAT,31,00002916,W 1ST AVE & GRANDVIEW AV,1,0,2,39.982033,-83.044728,2811
SAT,32,00007336,EASTON WAY & EASTON LOOP,1,0,2,40.048262,-82.911412,2812
SAT,11,00002092,BRYDEN RD & PARSONS AVE,1,1,2,39.960717,-82.981705,2813
SAT,3,00002974,BROADWAY & BURR OAK DR,0,1,2,39.885703,-83.090632,2814
SAT,5,00007415,TRABUE RD & MCKINLEY AVE,0,1,2,39.994589,-83.08606,2815
SAT,25,00007647,SCIENCE BLVD & TECH CENT,1,1,2,39.99924,-82.843586,2816
SAT,102,00007494,WORTHINGTON WOODS & ALTA,1,0,2,40.119073,-83.001076,2817
SAT,11,00002175,E LONG ST & N OHIO AVE,1,1,2,39.968469,-82.970154,2818
SAT,2,00003705,6500 E MAIN ST,1,0,2,39.954975,-82.82302,2819
SAT,4,00007298,INDIANOLA AVE & E SCHREY,0,2,2,40.051973,-83.000063,2820
SAT,131,00001308,N HIGH ST & W RUSSELL ST,1,1,2,39.97525,-83.003191,2821
SAT,32,00003339,FISHINGER RD & KENNY RD,0,2,2,40.023664,-83.043747,2822
SAT,11,00002194,E LONG ST & N OHIO AVE,1,1,2,39.968556,-82.969849,2823
SAT,3,00001332,868 W GOODALE BLVD,0,1,2,39.974501,-83.02692,2824
SAT,3,00002997,BROADWAY & CENTRAL AVE,1,1,2,39.897759,-83.080482,2825
SAT,4,00007555,SINCLAIR RD & FREEWAY DR,0,1,2,40.070792,-82.998146,2826
SAT,131,00001210,N HIGH ST & FALLIS RD,0,2,2,40.039311,-83.017855,2828
SAT,131,00001283,N HIGH ST & W LAKEVIEW A,1,0,2,40.027344,-83.014817,2828
SAT,33,00007906,STANDBURN RD & HARD RD,0,2,2,40.118018,-83.080673,2829
SAT,11,00002078,BRYDEN RD & MORRISON AVE,1,1,2,39.960185,-82.955217,2830
SAT,9,00004562,S CENTRAL AVE & THOMAS,1,1,2,39.94752,-83.036152,2831
SAT,21,00005595,GEORGESVILLE RD & LINCOL,1,0,2,39.946217,-83.111362,2833
SAT,1,00005609,BETHEL RD & HEDGEROW RD,2,0,2,40.064331,-83.077437,2833
SAT,7,00006734,AGLER RD & ASHPOINT ST,0,2,2,40.020422,-82.913738,2834
SAT,5,00005281,TRABUE RD & ARLINGATE LN,1,1,2,39.985988,-83.113214,2836
SAT,32,00005719,RIVERSIDE DR & NOTTINGHA,1,1,2,40.026314,-83.091109,2836
SAT,23,00005385,STELZER RD & E 11TH AVE,1,1,2,39.989901,-82.913931,2837
SAT,9,00003758,SAINT CLAIR AVE & E 2ND,1,0,2,39.98156,-82.980126,2838
SAT,25,00007666,STYGLER RD & MCCUTCHEON,2,0,2,40.032781,-82.889463,2840
SAT,22,00007949,GATEWAY CT & AMAZON DR,0,1,2,39.848619,-82.92872,2840
SAT,4,00006918,ALUM CREEK DR & PROCLAMA,2,0,2,39.89508,-82.929574,2842
SAT,9,00007849,NORTON RD & BRANDENBERRY,1,1,2,39.939753,-83.143008,2842
SAT,10,00008011,E BROAD ST & THE LIMITED,0,1,2,39.986513,-82.77575,2843
SAT,11,00006313,ALUM CREEK DR & ALUM IND,2,0,2,39.940733,-82.943421,2844
SAT,151,00004625,E 11TH AVE & N PEARL ST,1,1,2,39.994818,-83.005874,2845
SAT,3,00002868,NORTHWEST BLVD & THORNWO,1,0,1,39.986943,-83.040811,2846
SAT,33,00007750,W HENDERSON RD & LARWELL,1,1,1,40.053528,-83.0625,2847
SAT,8,00002245,2050 S HIGH ST,1,0,1,39.919651,-82.995327,2848
SAT,3,00007295,W RICH ST & LUCAS ST,1,1,1,39.955924,-83.010764,2849
SAT,7,00006875,STELZER RD & ALSTON ST,1,0,1,40.052855,-82.909221,2850
SAT,9,00007519,E NAGHTEN ST & N 5TH ST,1,0,1,39.968749,-82.996302,2851
SAT,22,00007859,KING AVE & OLENTANGY TRA,1,0,1,39.990768,-83.022825,2852
SAT,11,00006804,MORSE RD & INDIANOLA AVE,0,1,1,40.061638,-83.000742,2853
SAT,11,00006609,MAIZE RD & BLENHEIM RD,1,1,1,40.042062,-82.988844,2854
SAT,9,00004259,W BROAD ST & WESTWOOD BL,1,0,1,39.951414,-83.145229,2855
SAT,31,00002942,W 1ST AVE & OXLEY RD,0,1,1,39.979952,-83.034677,2856
SAT,5,00001524,W 5TH AVE & TISDALE,0,1,1,39.987717,-83.021205,2857
SAT,11,00006576,LEONARD AVE & N CHAMPION,1,0,1,39.979143,-82.967848,2858
SAT,31,00007859,KING AVE & OLENTANGY TRA,1,0,1,39.990771,-83.022932,2859
SAT,102,00007489,SANCUS BLVD & BROCKWELL,1,0,1,40.131629,-82.991287,2860
SAT,32,00006068,NORTH BROADWAY & CALUMET,0,1,1,40.031486,-83.008488,2861
SAT,9,00007852,NORTON RD & SULLIVANT AV,1,0,1,39.943815,-83.141964,2862
SAT,25,00007650,GRANVILLE ST & LINCOLN C,0,1,1,40.018516,-82.872828,2863
SAT,24,00004355,N HAMILTON RD & SAWYER R,1,1,1,39.995512,-82.868439,2865
SAT,24,00007362,971 N HAMILTON RD,1,1,1,40.042152,-82.864761,2865
SAT,21,00007308,CEMETERY RD & LUXAIR DR,0,1,1,40.030176,-83.155818,2866
SAT,34,00006875,STELZER RD & ALSTON ST,1,0,1,40.05285,-82.90923,2867
SAT,32,00006875,STELZER RD & ALSTON ST,1,0,1,40.052835,-82.90922,2868
SAT,3,00004612,582 W GOODALE ST,1,0,1,39.974065,-83.018929,2869
SAT,131,00004094,N HIGH ST & OHIO CENTER,1,0,1,39.969878,-83.002086,2871
SAT,12,00004189,MCKINLEY AVE & N YALE AV,1,1,1,39.96353,-83.033378,2871
SAT,32,00005791,3425 MORSE CROSSING,1,0,1,40.046243,-82.919791,2872
SAT,6,00001653,340 S CLEVELAND AVE,1,1,1,40.116676,-82.948771,2873
SAT,9,00007855,NORTON RD & PALMETTO ST,0,1,1,39.949782,-83.140002,2874
SAT,22,00007086,ALUM CREEK DR & LINDSAY,1,0,1,39.877668,-82.93114,2875
SAT,9,00007836,NORTON RD & BRODIE DR,1,1,1,39.919338,-83.143995,2876
SAT,5,00007582,FAIRWOOD AVE & GATES ST,1,0,1,39.936414,-82.954735,2877
SAT,31,00007460,SUNBURY RD & INNIS RD,1,1,1,40.034788,-82.932451,2878
SAT,25,00007620,GENDER RD & CENTENIAL DR,1,0,1,39.920069,-82.825722,2879
SAT,24,00007355,920 N HAMILTON RD,1,1,1,40.042486,-82.86454,2880
SAT,9,00004567,W TOWN ST & S YALE AVE,1,0,1,39.955004,-83.030966,2881
SAT,9,00007838,NORTON RD & KENDRICK DR,1,1,1,39.922077,-83.14404,2882
SAT,5,00007318,CHATTERTON RD & RENFRO R,1,1,1,39.915151,-82.858807,2883
SAT,131,00001279,N HIGH ST & NORTHMOOR PL,1,0,1,40.0362,-83.017152,2885
SAT,22,00006917,ALUM CREEK DR & CREEKWAY,1,1,1,39.895215,-82.929742,2885
SAT,131,00001284,N HIGH ST & W WEBER RD,1,0,1,40.024621,-83.014104,2885
SAT,32,00005670,STELZER RD & MONTCLAIR D,0,1,1,40.040445,-82.909543,2887
SAT,11,00001734,MCGUFFEY RD & GENESSEE A,0,1,1,40.019499,-82.981498,2888
SAT,21,00005531,CEMETERY RD & OUTER ST,1,0,1,40.031345,-83.144547,2889
SAT,4,00001452,INDIANOLA AVE & NORTHRID,0,1,1,40.041942,-83.000206,2890
SAT,31,00007336,EASTON WAY & EASTON LOOP,1,0,1,40.048272,-82.911375,2891
SAT,9,00007599,HAGUE AVE & ROSEDALE AVE,1,0,1,39.934635,-83.07524,2892
SAT,33,00007698,W DUBLIN GRANDVILLE RD &,1,0,1,40.099152,-83.099603,2893
SAT,9,00002444,W MOUND ST & CLARK AVE,1,1,1,39.942565,-83.047502,2894
SAT,24,00007363,N HAMILTON RD & E JOHNST,1,1,1,40.037293,-82.865121,2895
SAT,21,00005816,HAYDEN RD & DONNYLANE BL,1,0,1,40.066824,-83.098261,2896
SAT,102,00007893,POLARIS PKWY & POLARIS W,1,0,1,40.147628,-82.928494,2897
SAT,11,00003852,BRYDEN RD & RHOADS AVE,0,1,1,39.960001,-82.948735,2898
SAT,11,00007788,E HUDSON ST & DRESDEN ST,1,1,1,40.013861,-82.972298,2899
SAT,9,00007824,GEORGESVILLE SERVICE RD,1,0,1,39.91838,-83.134991,2900
SAT,10,00002486,E BROAD ST & S DREXEL AV,0,1,1,39.969488,-82.936293,2901
SAT,3,00006971,COLUMBUS ST & DUDLEY AVE,0,1,1,39.882034,-83.089474,2902
SAT,3,00003009,HARRISBURG PIKE & ROSEMO,1,0,1,39.936049,-83.043499,2903
SAT,33,00007269,SAWMILL RD & KAYS RD,1,1,1,40.080157,-83.092251,2904
SAT,4,00004644,LOCKBOURNE RD & BUCKEYE,0,1,1,39.920081,-82.965626,2905
SAT,1,00003484,KENNY RD & MILLCREEK LN,1,0,1,40.036662,-83.050819,2908
SAT,21,00004179,HILLIARD ROME RD & CABOT,1,0,1,39.998243,-83.153145,2908
SAT,2,00004324,GOLDSMITH DR & HILTON DR,0,1,1,39.957663,-82.782744,2908
SAT,33,00007691,W DUBLIN GRANVILLE RD &,1,0,1,40.098673,-83.094948,2908
SAT,9,00007967,GEORGESVILLE RD & HOLT R,0,1,1,39.921042,-83.124475,2910
SAT,10,00002539,E BROAD ST & MEADOW PARK,1,1,1,39.96857,-82.94548,2911
SAT,25,00005660,MCNAUGHTEN RD & GANSE LN,1,1,1,39.977506,-82.836444,2912
SAT,6,00006931,CLEVELAND AVE & COUNTY L,1,0,1,40.137431,-82.947374,2913
SAT,23,00005978,MORSE CROSSING & STELZER,0,1,1,40.042255,-82.910407,2914
SAT,9,00004561,S CENTRAL AVE & UNION AV,0,1,1,39.947843,-83.036151,2915
SAT,4,00006916,ALUM CREEK DR & NEW WORL,0,1,1,39.89783,-82.929524,2917
SAT,31,00007459,EASTON WAY & SUNBURY RD,1,0,1,40.049769,-82.928046,2917
SAT,4,00007573,WEIRTON DR & HOUSTON DR,0,1,1,39.902461,-82.952517,2917
SAT,4,00001419,N 4TH ST & DETROIT AVE,1,0,1,39.984466,-82.999081,2919
SAT,22,00007965,93 N OHIO AVE,0,1,1,39.967767,-82.969997,2920
SAT,4,00001458,INDIANOLA AVE & E BEAUMO,0,1,1,40.057216,-83.000552,2922
SAT,31,00007858,KING AVE & OLENTANGY TRA,0,1,1,39.990842,-83.022879,2922
SAT,9,00006452,GEORGESVILLE RD & CLIME,0,1,1,39.932118,-83.115596,2923
SAT,33,00007682,SAWMILL RD & SNOUFFER RD,0,1,1,40.104254,-83.091077,2924
SAT,21,00007749,WESTWOODS BLVD & MID DAY,0,1,1,39.946883,-83.146965,2925
SAT,21,00007763,SULLIVANT AVE & S MURRAY,0,1,1,39.940846,-83.126707,2926
SAT,21,00007242,CEMETERY RD & BRITTON PK,1,0,1,40.032576,-83.132336,2927
SAT,131,00001194,N HIGH ST & E NORTHWOOD,1,1,1,40.007782,-83.009564,2929
SAT,12,00004145,851 MCKINLEY AVE,1,1,1,39.963085,-83.024436,2929
SAT,22,00004445,221 W 12TH AVE,0,1,1,39.996834,-83.013426,2929
SAT,3,00007873,BOBCAT AVE & BURRELL AVE,0,1,1,39.980779,-83.029091,2931
SAT,32,00001557,TREMONT RD & LANGHAM RD,1,1,1,40.020572,-83.061515,2932
SAT,102,00007485,8491 SANCUS BLVD,1,0,1,40.137284,-82.9918,2933
SAT,11,00005579,TAYLOR AVE & MARYLAND AV,0,1,1,39.977826,-82.960906,2934
SAT,10,00007115,8400 E BROAD ST,1,0,1,39.986835,-82.776317,2935
SAT,33,00007681,SAWMILL RD & SNOUFFER RD,1,0,1,40.105362,-83.091254,2936
SAT,21,00007748,WESTWOODS BLVD & MID DAY,1,0,1,39.946927,-83.146872,2937
SAT,5,00005857,5110 TRABUE RD,0,1,1,39.982525,-83.134905,2938
SAT,7,00003205,4301 E 5TH AVE,1,0,1,39.987266,-82.889411,2940
SAT,23,00007100,STELZER RD & CITYGATE DR,0,1,1,40.013154,-82.91182,2940
SAT,11,00002084,BRYDEN RD & MILLER AVE,1,0,1,39.960331,-82.960355,2941
SAT,9,00005672,STELZER RD & COLLIERY AV,0,1,1,40.052174,-82.908894,2942
SAT,24,00007356,N HAMILTON RD & BEECHER,1,1,1,40.046002,-82.864273,2943
SAT,33,00005225,BETHEL RD & WOOD RUN BLV,1,0,1,40.064441,-83.080802,2944
SAT,9,00006181,AGLER RD & CLUB HOUSE DR,1,0,1,40.026712,-82.940078,2945
SAT,3,00002906,582 W GOODALE ST,0,1,1,39.974171,-83.019122,2946
SAT,22,00003542,FREBIS AVE & ELLSWORTH A,1,0,1,39.934493,-82.961813,2948
SAT,11,00007534,MARCONI BLVD & LONG ST,0,1,1,39.964646,-83.004647,2948
SAT,131,00001281,N HIGH ST & W NORTH BROA,1,0,1,40.030916,-83.015761,2949
SAT,9,00007600,HAGUE AVE & ROSEDALE AVE,0,1,1,39.934669,-83.075267,2950
SAT,31,00002943,NORTHWEST BLVD & W 1ST A,1,1,1,39.979596,-83.03188,2952
SAT,9,00001899,1257 BRENTNELL AVE,0,1,1,39.99402,-82.949762,2952
SAT,25,00006485,MORRISON RD & TAYLOR RD,0,1,1,40.003495,-82.861802,2953
SAT,33,00004606,W HENDERSON RD & ZELLER,1,1,1,40.051663,-83.024463,2954
SAT,21,00005810,3011 HAYDEN RD,0,1,1,40.066607,-83.098017,2955
SAT,3,00002456,S DAVIS AVE & CAMPBELL A,0,1,1,39.951684,-83.020089,2956
SAT,11,00007205,E SPRING ST & N 4TH ST,0,1,1,39.96665,-82.997886,2957
SAT,5,00006417,TRABUE RD & WESTBELT DR,0,1,1,39.984457,-83.123468,2959
SAT,22,00007885,TOY RD & WESTPOINT PKWY,1,0,1,39.85209,-82.931162,2959
SAT,7,00004574,520 N NELSON RD,1,0,1,39.979227,-82.94463,2960
SAT,21,00007398,GEORGESVILLE RD & CASINO,0,1,1,39.948602,-83.110738,2961
SAT,11,00002036,BRYDEN RD & RHOADS AVE,1,0,1,39.960065,-82.949962,2962
SAT,33,00007217,SAWMILL RD & HARD RD,0,1,1,40.117284,-83.090097,2963
SAT,3,00002860,NORTHWEST BLVD & GLENN A,1,1,1,39.998505,-83.052431,2965
SAT,3,00003717,1871 HARRISBURG PIKE,1,0,1,39.919591,-83.062597,2965
SAT,31,00002911,W 1ST AVE & NORTHWEST BL,1,0,1,39.979738,-83.031984,2966
SAT,5,00005282,TRABUE RD & ARLINGATE LN,0,1,1,39.986049,-83.113098,2967
SAT,32,00007904,STELZER RD & MORSE RD,1,0,1,40.057078,-82.910458,2968
SAT,24,00006703,MORSE RD & N STYGLER RD,0,1,1,40.056495,-82.890143,2969
SAT,23,00007099,STELZER RD & CITYGATE DR,1,0,1,40.013028,-82.912005,2970
SAT,8,00002239,S HIGH ST & SCHRYVER RD,1,0,1,39.903933,-82.995265,2971
SAT,6,00005761,W SCHROCK RD & COOPER RD,1,0,1,40.110819,-82.943306,2972
SAT,25,00007643,CLAYCRAFT RD & SCIENCE B,0,1,1,39.992939,-82.843919,2973
SAT,21,00005904,HILLIARD ROME RD & SPRIN,1,0,1,40.01362,-83.153421,2974
SAT,9,00007782,BRIGGS RD & BINNS BLVD,1,0,1,39.931633,-83.080595,2975
SAT,3,00007874,BOBCAT AVE & BURRELL AVE,1,0,1,39.980562,-83.029067,2976
SAT,21,00005557,CEMETERY RD & NORWICH ST,1,0,1,40.030406,-83.153823,2977
