DAY_OF_WEEK,COTA_ROUTE,UNIQUE_STOP_NUMBER,STOP_NAME,ON,OFF,TOTAL,LAT,LONG,RANK
WEEKDAY,3,00002967,HARRISBURG PIKE & HYDE R,1,6,6,39.908816,-83.071647,2348
WEEKDAY,102,00001230,N HIGH ST & E SOUTHINGTO,2,5,6,40.08041,-83.018505,2349
WEEKDAY,152,00006768,E CHESTNUT ST & N HIGH S,1,6,6,39.96773,-83.000792,2350
WEEKDAY,9,00007843,NORTON RD & HALL RD,2,4,6,39.930644,-83.14438,2351
WEEKDAY,25,00005160,BRICE RD & CENTURY CITY,5,2,6,39.944748,-82.829589,2352
WEEKDAY,5,00001306,N HIGH ST & W HUBBARD AV,3,4,6,39.978522,-83.00387,2353
WEEKDAY,5,00002752,E WHITTIER ST & BRUCK ST,1,5,6,39.944414,-82.987599,2354
WEEKDAY,11,00001266,N HIGH ST & GRACELAND BL,6,0,6,40.064651,-83.019429,2355
WEEKDAY,9,00003216,SAINT CLAIR AVE & BUCKIN,3,3,6,39.972859,-82.980742,2356
WEEKDAY,4,00001483,INDIANOLA AVE & NORTHRID,6,0,6,40.042126,-83.000281,2357
WEEKDAY,4,00004647,WEIRTON DR & HOUSTON DR,6,1,6,39.902423,-82.952508,2358
WEEKDAY,8,00001694,NEIL AVE & W 4TH AVE,3,4,6,39.985344,-83.012657,2359
WEEKDAY,71,00005254,HILLIARD PARK AND RIDE,3,3,6,40.031586,-83.131771,2360
WEEKDAY,2,00004104,E MAIN ST & MAIN 270 CEN,6,1,6,39.954835,-82.835041,2361
WEEKDAY,33,00006655,BROAD MEADOWS BLVD & N H,2,5,6,40.072971,-83.020413,2362
WEEKDAY,5,00004734,TRABUE RD & MAPLEWAY DR,2,4,6,39.993175,-83.091111,2363
WEEKDAY,9,00004738,AGLER RD & WOODLAND AVE,2,4,6,40.026863,-82.95013,2364
WEEKDAY,72,00006716,NATIONWIDE SVE RD & NATI,3,3,6,40.080169,-83.133592,2365
WEEKDAY,4,00007559,SINCLAIR RD & LINCOLN AV,1,6,6,40.075056,-82.997897,2366
WEEKDAY,31,00006497,E HUDSON ST & SILVER DR,3,3,6,40.014896,-82.996295,2367
WEEKDAY,24,00004353,N HAMILTON RD & POTH RD,3,4,6,39.980646,-82.872484,2368
WEEKDAY,11,00001792,MAIZE RD & DUNEDIN,5,1,6,40.033308,-82.989439,2369
WEEKDAY,23,00005977,MORSE CROSSING & STELZER,6,1,6,40.042164,-82.910478,2370
WEEKDAY,9,00002380,W MOUND ST & TOWNSEND AV,1,5,6,39.943592,-83.044014,2371
WEEKDAY,8,00001735,MCGUFFEY RD & ABERDEEN A,1,5,6,40.021281,-82.981508,2372
WEEKDAY,102,00001379,N HIGH ST & LARRIMER AVE,6,1,6,40.098789,-83.017506,2373
WEEKDAY,25,00006663,4180 STELZER RD,0,6,6,40.059596,-82.910142,2374
WEEKDAY,21,00007831,SULLIVANT AVE & INDUSTRI,5,1,6,39.939546,-83.11894,2375
WEEKDAY,7,00004462,N CASSADY AVE & CASSADY,5,1,6,40.016797,-82.928996,2376
WEEKDAY,9,00007844,NORTON RD & HALL RD,4,3,6,39.930614,-83.144543,2377
WEEKDAY,6,00007475,AFRICA RD & POLARIS PKWY,0,6,6,40.146919,-82.939071,2378
WEEKDAY,3,00002684,S SOUDER AVE & W RICH ST,3,3,6,39.955043,-83.022085,2379
WEEKDAY,72,00005609,BETHEL RD & HEDGEROW RD,6,0,6,40.064328,-83.077477,2380
WEEKDAY,7,00004170,E SPRING ST & NEILSTON S,2,4,6,39.966944,-82.994613,2381
WEEKDAY,23,00007100,STELZER RD & CITYGATE DR,2,4,6,40.013121,-82.911833,2382
WEEKDAY,7,00005678,N CASSADY AVE & E HUDSON,5,1,6,40.011959,-82.929306,2383
WEEKDAY,34,00001466,MORSE RD & BEECHMONT DR,0,6,6,40.062388,-83.01638,2384
WEEKDAY,3,00006970,RICHARD AVE & ADDISON DR,3,4,6,39.892594,-83.080238,2385
WEEKDAY,25,00007816,MCNAUGHTEN RD & E BROAD,5,2,6,39.979614,-82.8364,2386
WEEKDAY,131,00001286,N HIGH ST & OLENTANGY ST,5,1,6,40.019817,-83.012845,2387
WEEKDAY,22,00004752,JOYCE AVE & BLISS ST,1,5,6,39.982751,-82.96711,2388
WEEKDAY,8,00002799,PARSONS AVE & DERING AVE,1,5,6,39.912173,-82.985394,2389
WEEKDAY,22,00003574,S OHIO AVE & E SYCAMORE,3,3,6,39.948375,-82.971598,2390
WEEKDAY,31,00007937,E HUDSON ST & DAYTON AVE,2,4,6,40.015342,-83.004563,2391
WEEKDAY,4,00007301,SUMMIT ST & E 3RD AVE,1,5,6,39.983993,-83.001527,2392
WEEKDAY,9,00003727,SAINT CLAIR AVE & BUCKIN,2,4,6,39.97264,-82.980815,2393
WEEKDAY,5,00001530,W 5TH AVE & DOTEN AVE,1,6,6,39.988491,-83.037677,2394
WEEKDAY,131,00001182,N HIGH ST & E 2ND AVE,6,1,6,39.983299,-83.004718,2395
WEEKDAY,45,00003142,W SPRING ST & N WALL ST,0,6,6,39.966204,-83.002538,2396
WEEKDAY,8,00002221,S HIGH ST & DERING AVE,1,5,6,39.913381,-82.995449,2397
WEEKDAY,3,00004988,SOUTHWEST BLVD & SHELDON,1,5,6,39.890626,-83.083534,2398
WEEKDAY,8,00008031,HANFORD ST & WASHINGTON,2,4,6,39.936427,-82.98588,2399
WEEKDAY,1,00001911,E LIVINGSTON AVE & S 6TH,3,4,6,39.952523,-82.990586,2400
WEEKDAY,4,00007515,E SPRING ST & N HIGH ST,3,3,6,39.966373,-83.001236,2401
WEEKDAY,9,00004568,W TOWN ST & S CYPRESS AV,4,2,6,39.955293,-83.028565,2402
WEEKDAY,7,00003172,N CASSADY AVE & AGLER RD,5,2,6,40.020302,-82.928689,2403
WEEKDAY,9,00004563,S CENTRAL AVE & SULLIVAN,2,4,6,39.950251,-83.0366,2404
WEEKDAY,6,00001686,CLEVELAND AVE & HOME ACR,6,1,6,40.098341,-82.950131,2405
WEEKDAY,8,00001808,MCGUFFEY RD & E NORTH BR,5,2,6,40.030195,-82.980799,2406
WEEKDAY,4,00001416,803 N 4TH ST,3,3,6,39.979385,-82.998128,2407
WEEKDAY,6,00006931,CLEVELAND AVE & COUNTY L,6,1,6,40.137445,-82.947372,2408
WEEKDAY,3,00007875,BOBCAT AVE & BURR AVE,1,6,6,39.976654,-83.027643,2409
WEEKDAY,9,00007333,GEORGESVILLE FRONTAGE RD,1,5,6,39.920052,-83.129927,2410
WEEKDAY,23,00004731,COURTRIGHT RD & RIVERDAL,5,1,6,39.928698,-82.898405,2411
WEEKDAY,31,00006496,E HUDSON ST & SILVER DR,2,4,6,40.014997,-82.995853,2412
WEEKDAY,11,00002077,BRYDEN RD & KELTON AVE,2,4,6,39.960213,-82.957687,2413
WEEKDAY,3,00002376,W MOUND ST & S PRINCETON,1,5,6,39.946634,-83.032884,2414
WEEKDAY,11,00002092,BRYDEN RD & PARSONS AVE,4,2,6,39.960706,-82.981725,2415
WEEKDAY,9,00001897,BRENTNELL AVE & ORIOLE P,6,1,6,39.997653,-82.949466,2416
WEEKDAY,33,00001265,5211 N HIGH ST,6,1,6,40.068537,-83.019259,2417
WEEKDAY,9,00004689,MYRTLE AVE & WOODLAND AV,5,1,6,40.016524,-82.950512,2418
WEEKDAY,31,00007122,GRANDVIEW AVE & THIRD AV,5,1,6,39.985306,-83.044713,2419
WEEKDAY,6,00006057,CLEVELAND AVE & GLENGROV,5,1,6,40.064102,-82.952737,2420
WEEKDAY,1,00003455,GODOWN RD & CHEVIOT DR,6,0,6,40.060266,-83.051306,2421
WEEKDAY,22,00006084,FIELDS AVE & MOBILITY DR,4,2,6,39.98854,-82.991891,2422
WEEKDAY,24,00003905,S HAMILTON RD & MELROY A,1,5,6,39.948643,-82.877612,2423
WEEKDAY,6,00002741,SULLIVANT AVE & WEST PAR,3,3,6,39.951236,-83.032183,2424
WEEKDAY,21,00007720,HILLIARD ROME RD & WESTC,1,5,6,39.985148,-83.150784,2425
WEEKDAY,5,00007396,N WILSON RD & VALLEYVIEW,4,2,6,39.961939,-83.092747,2426
WEEKDAY,1,00006353,2200 OLENTANGY RIVER RD,2,4,6,40.009774,-83.022458,2427
WEEKDAY,3,00005914,NEIL AVE & BROADBELT LN,3,3,6,39.969116,-83.009485,2428
WEEKDAY,9,00002384,W MOUND ST & BELVIDERE A,1,5,6,39.94134,-83.05239,2429
WEEKDAY,71,00004113,N 3RD ST & E GAY ST,0,6,6,39.964498,-82.998484,2430
WEEKDAY,11,00002066,E TOWN ST & S WASHINGTON,3,3,6,39.960351,-82.9866,2431
WEEKDAY,4,00007574,WEIRTON DR & WATKINS RD,5,1,6,39.904209,-82.9526,2432
WEEKDAY,11,00004169,E SPRING ST & N GRANT AV,4,2,6,39.967207,-82.99233,2433
WEEKDAY,7,00001658,E 5TH AVE & STERLING AVE,5,1,6,39.984796,-82.920662,2434
WEEKDAY,131,00001302,N HIGH ST & W 5TH AVE,3,3,6,39.986775,-83.005502,2435
WEEKDAY,6,00002691,SULLIVANT AVE & S YALE A,2,4,6,39.951511,-83.031091,2436
WEEKDAY,61,00007434,S 4TH ST & E CAPITAL ST,0,6,6,39.961939,-82.996031,2437
WEEKDAY,33,00004681,W HENDERSON RD & OLENTAN,5,1,6,40.051881,-83.033141,2438
WEEKDAY,11,00007618,TAYLOR AVE & MT VERNON A,1,5,6,39.974355,-82.961158,2439
WEEKDAY,7,00004391,N HAMILTON RD & SAWYER R,2,4,6,39.994839,-82.868728,2440
WEEKDAY,72,00004116,S 3RD ST & E TOWN ST,0,6,6,39.958669,-82.997289,2441
WEEKDAY,32,00007500,MCCUTCHEON RD & MCCUTCHE,3,3,6,40.034111,-82.928114,2442
WEEKDAY,31,00008026,KING AVE & NORTH STAR AV,0,6,6,39.99182,-83.048373,2443
WEEKDAY,3,00002966,HARRISBURG PIKE & BLUE R,1,5,6,39.911129,-83.069384,2444
WEEKDAY,131,00001179,N HIGH ST & BUTTLES AVE,6,0,6,39.97751,-83.003575,2445
WEEKDAY,22,00003572,S OHIO AVE & MOOBERRY ST,2,4,6,39.952984,-82.971239,2446
WEEKDAY,4,00001452,INDIANOLA AVE & NORTHRID,1,5,6,40.041925,-83.000199,2447
WEEKDAY,131,00001287,N HIGH ST & W DODRIDGE S,4,2,6,40.016268,-83.01188,2448
WEEKDAY,25,00007641,CLAYCRAFT RD & TAYLOR ST,3,3,6,39.992366,-82.840624,2449
WEEKDAY,5,00007534,MARCONI BLVD & LONG ST,3,3,6,39.964681,-83.004646,2450
WEEKDAY,34,00005264,MORSE RD & TRINDEL WAY,2,4,6,40.058209,-82.92652,2451
WEEKDAY,6,00002710,SULLIVANT AVE & CHESTERS,2,4,6,39.943639,-83.075624,2452
WEEKDAY,6,00004960,SULLIVANT AVE & ATLANTA,5,1,6,39.941963,-83.107535,2453
WEEKDAY,3,00001329,W 3RD AVE & NORTON AVE,1,5,6,39.984572,-83.031799,2454
WEEKDAY,45,00007466,S FRONT ST & W TOWN ST,0,6,6,39.958795,-83.001545,2455
WEEKDAY,24,00002561,S HAMILTON RD & RICKENBA,3,3,6,39.962048,-82.876316,2456
WEEKDAY,1,00003424,W NORTH BROADWAY & CLEAR,4,2,6,40.02882,-83.046251,2457
WEEKDAY,7,00007901,STELZER RD & WORTH AVE,0,5,6,40.055089,-82.909746,2458
WEEKDAY,25,00007350,HAMILTON RD & ROCKY FORK,4,2,6,40.013306,-82.866913,2459
WEEKDAY,71,00006041,N 4TH ST & E GAY ST,6,0,6,39.963764,-82.996475,2460
WEEKDAY,5,00006954,REFUGEE RD & BRICE RD,0,5,6,39.912758,-82.832523,2461
WEEKDAY,9,00003176,E 5TH AVE & TAYLOR AVE,1,5,6,39.98523,-82.960562,2462
WEEKDAY,33,00001264,N HIGH ST & FENWAY RD,5,1,6,40.067318,-83.01931,2463
WEEKDAY,42,00004157,W LONG ST & N HIGH ST,5,0,6,39.964827,-83.001456,2464
WEEKDAY,9,00004566,W TOWN ST & S PRINCETON,4,2,6,39.954665,-83.033826,2465
WEEKDAY,9,00007474,110 E NATIONWIDE BLVD,1,5,6,39.969194,-82.998583,2466
WEEKDAY,9,00007815,SUNBURY RD & N CASSADY,1,5,6,40.027186,-82.933621,2467
WEEKDAY,11,00002068,BRYDEN RD & PARSONS AVE,1,4,6,39.960654,-82.981307,2468
WEEKDAY,1,00007178,E LIVINGSTON AVE & BROWN,4,2,6,39.947288,-82.922249,2469
WEEKDAY,43,00007466,S FRONT ST & W TOWN ST,0,6,6,39.958736,-83.001614,2470
WEEKDAY,32,00003654,OAKLAND PARK AVE & OAKLA,3,3,6,40.031555,-82.968714,2471
WEEKDAY,9,00004700,PERDUE AVE & ABERDEEN AV,3,3,6,40.020195,-82.952278,2472
WEEKDAY,25,00005164,BRICE RD & MAIN ST,1,5,6,39.953093,-82.828841,2473
WEEKDAY,5,00005413,S HAMILTON RD & REFUGEE,4,2,6,39.91596,-82.880799,2474
WEEKDAY,9,00004118,S 3RD ST & E MAIN ST,1,5,6,39.955889,-82.996843,2475
WEEKDAY,102,00007469,SANCUS BLVD & PARK RD,2,3,6,40.127032,-82.993683,2476
WEEKDAY,25,00007980,TAYLOR STATION RD & E BR,3,3,6,39.9799,-82.843212,2477
WEEKDAY,42,00004158,E LONG ST & N 4TH ST,3,3,6,39.965406,-82.99703,2478
WEEKDAY,4,00007555,SINCLAIR RD & FREEWAY DR,0,6,6,40.070745,-82.998157,2479
WEEKDAY,21,00007727,HILLIARD ROME RD & FEDER,2,4,6,39.972769,-83.149849,2480
WEEKDAY,3,00002852,NORTHWEST BLVD & RIDGEVI,5,0,6,40.014607,-83.057733,2481
WEEKDAY,1,00007213,E LIVINGSTON AVE & CHELS,4,1,6,39.947477,-82.925738,2482
WEEKDAY,5,00001382,2200 W 5TH AVE,1,4,6,39.98967,-83.065433,2483
WEEKDAY,24,00002569,S HAMILTON RD & KAE AVE,2,4,6,39.962775,-82.876101,2484
WEEKDAY,51,00005142,EASTGREEN BLVD & OFFICEV,4,1,6,39.938412,-82.828976,2485
WEEKDAY,3,00002851,NORTHWEST BLVD & ZOLLING,5,0,6,40.018362,-83.057493,2486
WEEKDAY,9,00002137,E NAGHTEN ST & N 6TH ST,5,1,6,39.968666,-82.99315,2487
WEEKDAY,9,00002381,W MOUND ST & WOODBURY AV,1,5,6,39.942965,-83.046341,2488
WEEKDAY,12,00004113,N 3RD ST & E GAY ST,1,5,6,39.964662,-82.998443,2489
WEEKDAY,5,00006417,TRABUE RD & WESTBELT DR,0,5,6,39.98445,-83.123537,2490
WEEKDAY,8,00001409,NEIL AVE & W GOODALE ST,4,2,6,39.974425,-83.010566,2491
WEEKDAY,23,00007901,STELZER RD & WORTH AVE,0,5,6,40.055053,-82.909756,2492
WEEKDAY,3,00006982,STRINGTOWN RD & JACKPOT,5,0,6,39.878812,-83.045473,2493
WEEKDAY,42,00007466,S FRONT ST & W TOWN ST,0,6,6,39.958893,-83.001676,2494
WEEKDAY,25,00000932,TECHCENTER DR & AEP,2,4,6,39.999891,-82.853022,2495
WEEKDAY,31,00001194,N HIGH ST & E NORTHWOOD,2,4,6,40.007815,-83.009559,2496
WEEKDAY,11,00007781,E HUDSON ST & JOYCE AVE,2,3,6,40.013379,-82.962106,2497
WEEKDAY,11,00001793,OAKLAND PARK AVE & OSCEO,4,1,6,40.032484,-82.987866,2498
WEEKDAY,3,00007873,BOBCAT AVE & BURRELL AVE,1,5,6,39.980798,-83.029105,2499
WEEKDAY,4,00001453,INDIANOLA AVE & GLENMONT,1,5,6,40.044083,-83.000031,2500
WEEKDAY,24,00005355,S HAMILTON RD & HAMILTON,1,5,6,39.894741,-82.882655,2501
WEEKDAY,7,00005724,E 5TH AVE & N HAMILTON R,5,0,5,39.989667,-82.869427,2502
WEEKDAY,11,00007410,BRYDEN RD & S 19TH ST,3,2,5,39.960583,-82.975062,2503
WEEKDAY,11,00001586,S 4TH ST & E TOWN ST,4,2,5,39.958932,-82.995336,2504
WEEKDAY,8,00001805,KARL RD & URANA AVE,4,2,5,40.034615,-82.978032,2505
WEEKDAY,32,00003424,W NORTH BROADWAY & CLEAR,4,1,5,40.028723,-83.046232,2506
WEEKDAY,23,00006875,STELZER RD & ALSTON ST,4,1,5,40.052806,-82.909233,2507
WEEKDAY,1,00001991,E LIVINGSTON AVE & MONTR,4,2,5,39.94782,-82.932116,2508
WEEKDAY,45,00007205,E SPRING ST & N 4TH ST,0,5,5,39.966732,-82.997755,2509
WEEKDAY,9,00004558,W TOWN ST & BREHL AVE,3,2,5,39.954379,-83.03646,2510
WEEKDAY,6,00004588,SULLIVANT AVE & S SYLVAN,4,1,5,39.943028,-83.08637,2511
WEEKDAY,32,00001127,INNIS RD & US POSTAL SER,4,2,5,40.037207,-82.955384,2512
WEEKDAY,5,00003239,REFUGEE RD & WEYBURN RD,2,4,5,39.916755,-82.903399,2513
WEEKDAY,3,00004989,SOUTHWEST BLVD & BROADWA,3,2,5,39.890806,-83.085542,2514
WEEKDAY,32,00003423,W NORTH BROADWAY & SHATT,1,4,5,40.029241,-83.042179,2515
WEEKDAY,22,00007969,EDGHILL RD & W 3RD AVE,5,1,5,39.984967,-83.029329,2516
WEEKDAY,32,00005503,FISHINGER BLVD & RIDGE M,1,4,5,40.031601,-83.116167,2517
WEEKDAY,33,00006860,DIERKER RD & BURGOYNE CT,3,2,5,40.061162,-83.075141,2518
WEEKDAY,9,00004739,AGLER RD & WOODLAND AVE,4,2,5,40.026921,-82.94975,2519
WEEKDAY,22,00003591,ALUM CREEK DR & CORVAIR,0,5,5,39.928272,-82.938288,2520
WEEKDAY,102,00001257,N HIGH ST & W SOUTH ST,4,1,5,40.084581,-83.018391,2521
WEEKDAY,1,00006039,KENNY RD & RUE DE FLEUR,4,1,5,40.030905,-83.049441,2522
WEEKDAY,12,00003749,E 5TH AVE & N GRANT AVE,0,5,5,39.98671,-82.996408,2523
WEEKDAY,9,00004554,W TOWN ST & DAKOTA AVE,2,4,5,39.955409,-83.027954,2524
WEEKDAY,8,00002224,S HIGH ST & W ALCOTT RD,1,4,5,39.905656,-82.995444,2525
WEEKDAY,72,00005217,PICKFORDE DR & GARDENIA,5,0,5,40.066209,-83.086647,2526
WEEKDAY,1,00001937,E LIVINGSTON AVE & S ROO,1,4,5,39.94756,-82.928492,2527
WEEKDAY,34,00005961,MORSE RD & SUNBURY RD,5,1,5,40.058251,-82.923161,2528
WEEKDAY,4,00007298,INDIANOLA AVE & E SCHREY,1,5,5,40.051964,-83.000057,2529
WEEKDAY,11,00005455,JOYCE AVE & E 5TH AVE,2,3,5,39.985895,-82.966796,2530
WEEKDAY,32,00007238,NOTTINGHAM RD & SUNSET D,4,1,5,40.026009,-83.090354,2531
WEEKDAY,4,00001910,E LIVINGSTON AVE & S 4TH,2,3,5,39.95266,-82.994039,2532
WEEKDAY,9,00004701,PERDUE AVE & MINNESOTA A,4,2,5,40.01951,-82.952367,2533
WEEKDAY,11,00006402,ALUM CREEK DR & ALUM IND,1,5,5,39.940714,-82.943541,2534
WEEKDAY,10,00006525,E BROAD ST & BROAD POINT,5,0,5,39.982028,-82.821146,2535
WEEKDAY,8,00003965,KARL RD & NORMA RD,1,4,5,40.068159,-82.976697,2536
WEEKDAY,4,00001458,INDIANOLA AVE & E BEAUMO,1,4,5,40.057214,-83.000541,2537
WEEKDAY,31,00003650,E HUDSON ST & DAYTON AVE,4,1,5,40.015371,-83.00432,2538
WEEKDAY,5,00001518,W 5TH AVE & DENNISON AVE,4,1,5,39.987236,-83.008117,2539
WEEKDAY,32,00005629,FISHINGER BLVD & MILL RU,1,5,5,40.026736,-83.114095,2540
WEEKDAY,8,00002806,PARSONS AVE & RUMSEY RD,0,5,5,39.893612,-82.986816,2541
WEEKDAY,21,00006841,MAIN ST & SCIOTO DARBY C,2,3,5,40.027281,-83.160789,2542
WEEKDAY,3,00004603,NORTHWEST BLVD & KINGS C,5,0,5,39.99499,-83.045141,2543
WEEKDAY,7,00006735,AGLER RD & ASHPOINT ST,4,1,5,40.020499,-82.914398,2544
WEEKDAY,9,00007799,CLIME RD & MCCARLEY DR,4,1,5,39.928339,-83.094867,2545
WEEKDAY,11,00004078,JOYCE AVE & WINDSOR AVE,3,2,5,39.995932,-82.965979,2546
WEEKDAY,4,00004648,WEIRTON DR & SOUTHFIELD,5,0,5,39.900275,-82.952693,2547
WEEKDAY,21,00004244,GEORGESVILLE RD & SULLIV,0,5,5,39.942503,-83.111806,2548
WEEKDAY,11,00002073,BRYDEN RD & S CHAMPION A,2,4,5,39.96045,-82.96906,2549
WEEKDAY,13,00004114,S 3RD ST & E BROAD ST,0,5,5,39.962029,-82.997896,2550
WEEKDAY,3,00004118,S 3RD ST & E MAIN ST,3,2,5,39.955872,-82.996846,2551
WEEKDAY,4,00001485,INDIANOLA AVE & FALLIS R,3,2,5,40.038654,-83.000562,2552
WEEKDAY,11,00005579,TAYLOR AVE & MARYLAND AV,2,3,5,39.977832,-82.960942,2553
WEEKDAY,131,00005983,N HIGH ST & E 9TH AVE,1,4,5,39.993479,-83.00673,2554
WEEKDAY,4,00007554,4875 SINCLAIR RD,4,1,5,40.064685,-82.998648,2555
WEEKDAY,23,00005792,MORSE CROSSING & R E HAR,3,2,5,40.043246,-82.91684,2556
WEEKDAY,7,00004427,OSBORN AVE & E 5TH AVE,0,5,5,39.985275,-82.912563,2557
WEEKDAY,22,00007885,TOY RD & WESTPOINT PKWY,5,0,5,39.852097,-82.931212,2558
WEEKDAY,11,00007610,TAYLOR AVE & CLIFTON AVE,3,2,5,39.971458,-82.961374,2559
WEEKDAY,102,00007490,SANCUS BLVD & MASTER CT,2,3,5,40.123571,-82.994686,2560
WEEKDAY,102,00007494,WORTHINGTON WOODS & ALTA,5,0,5,40.119067,-83.001089,2561
WEEKDAY,5,00001607,W 5TH AVE & DOTEN AVE,5,1,5,39.988442,-83.038014,2562
WEEKDAY,102,00007491,SANCUS BLVD & WHITE WATE,4,2,5,40.123218,-82.994835,2563
WEEKDAY,44,00007456,S FRONT ST & W BROAD ST,0,5,5,39.961791,-83.002473,2564
WEEKDAY,31,00008027,KING AVE & NORTH STAR AV,5,0,5,39.991902,-83.048607,2565
WEEKDAY,5,00003234,REFUGEE RD & WEYBURN RD,3,2,5,39.916915,-82.904253,2566
WEEKDAY,131,00001300,N HIGH ST & KING AVE,1,5,5,39.990458,-83.006237,2567
WEEKDAY,33,00007679,SAWMILL RD & SAWBURY BLV,5,0,5,40.114373,-83.090678,2568
WEEKDAY,7,00005978,MORSE CROSSING & STELZER,0,5,5,40.0423,-82.9104,2569
WEEKDAY,3,00001313,HARRISBURG PIKE & BLUE R,5,1,5,39.910881,-83.069533,2570
WEEKDAY,131,00001292,N HIGH ST & W NORTHWOOD,4,2,5,40.007459,-83.009575,2571
WEEKDAY,2,00001270,N HIGH ST & W BEECHWOLD,5,1,5,40.058743,-83.019757,2572
WEEKDAY,23,00005670,STELZER RD & MONTCLAIR D,2,4,5,40.040351,-82.909582,2573
WEEKDAY,8,00001752,KARL RD & PAULINE AVE,2,3,5,40.037836,-82.9777,2574
WEEKDAY,34,00007902,STELZER RD & WORTH AVE,3,2,5,40.054355,-82.909715,2575
WEEKDAY,11,00006403,ALUM CREEK DR & INTEGRIT,0,5,5,39.936877,-82.942426,2576
WEEKDAY,9,00007830,GEORGESVILLE RD & NORTON,4,1,5,39.915758,-83.143672,2577
WEEKDAY,7,00005667,N CASSADY AVE & E HUDSON,1,4,5,40.011544,-82.929289,2578
WEEKDAY,31,00002912,W 1ST AVE & OXLEY RD,5,0,5,39.979943,-83.034512,2579
WEEKDAY,7,00006731,STELZER RD & LIFESTYLE B,1,4,5,40.023617,-82.910992,2580
WEEKDAY,5,00004214,RENNER RD & HILLIARD ROM,0,5,5,39.981343,-83.149835,2581
WEEKDAY,25,00007367,N HAMILTON RD & ROCKY FO,3,2,5,40.013655,-82.867018,2582
WEEKDAY,32,00007501,MCCUTCHEON RD & MCCUTCHE,2,3,5,40.034043,-82.927564,2583
WEEKDAY,11,00002172,E LONG ST & N 17TH ST,2,3,5,39.967724,-82.976755,2584
WEEKDAY,32,00000281,MORSE CROSSING & EASTON,4,1,5,40.047971,-82.920017,2585
WEEKDAY,33,00007717,W BRIDGE ST & SHAWAN FAL,0,5,5,40.099257,-83.120859,2586
WEEKDAY,9,00007801,CLIME RD & WEDGEWOOD DR,4,1,5,39.928839,-83.097516,2587
WEEKDAY,102,00007891,POLARIS PKWY & AFRICA RD,1,4,5,40.14612,-82.938507,2588
WEEKDAY,11,00007791,E HUDSON ST & ONTARIO ST,2,3,5,40.014064,-82.976611,2589
WEEKDAY,9,00005450,SAINT CLAIR AVE & E 2ND,2,3,5,39.981214,-82.980093,2590
WEEKDAY,102,00001232,HIGH ST & E SOUTH ST,1,4,5,40.084179,-83.018308,2591
WEEKDAY,4,00004632,INDIANOLA AVE & MIDGARD,5,0,5,40.027323,-83.001426,2592
WEEKDAY,11,00007087,MORSE RD & INDIANOLA AVE,3,2,5,40.061722,-82.999697,2593
WEEKDAY,72,00005133,PICKFORDE DR & GARDENIA,0,5,5,40.066384,-83.086479,2594
WEEKDAY,32,00003664,EISENHOWER RD & E NORTH,3,2,5,40.031177,-82.993697,2595
WEEKDAY,21,00007826,SULLIVANT AVE & S MURRAY,2,3,5,39.940902,-83.126734,2596
WEEKDAY,5,00001599,W 5TH AVE & CAMBRIDGE BL,4,0,5,39.989347,-83.057943,2597
WEEKDAY,9,00004703,EARL AVE & PERDUE AVE,2,3,5,40.017449,-82.952153,2598
WEEKDAY,5,00002926,W 5TH AVE & ARLINGTON AV,1,4,5,39.989521,-83.061006,2599
WEEKDAY,8,00008010,NEIL AVE & VINE ST,1,4,5,39.970979,-83.009574,2600
WEEKDAY,11,00007989,1527 LEONARD AVE,1,4,5,39.979124,-82.96327,2601
WEEKDAY,2,00001219,N HIGH ST & E BEAUMONT R,1,4,5,40.057535,-83.019716,2602
WEEKDAY,102,00007485,8491 SANCUS BLVD,4,1,5,40.13732,-82.991786,2603
WEEKDAY,3,00002973,BROADWAY & ROSE AVE,3,1,5,39.887942,-83.088711,2604
WEEKDAY,32,00006796,3425 MORSE CROSSING,1,4,5,40.046471,-82.919628,2605
WEEKDAY,8,00004758,300 OBETZ RD,3,2,5,39.881757,-82.98908,2606
WEEKDAY,10,00006856,E BROAD ST & SCENIC DR,0,5,5,39.984159,-82.800332,2607
WEEKDAY,33,00001225,N HIGH ST & E KANAWHA AV,2,3,5,40.070937,-83.019012,2608
WEEKDAY,5,00002749,E WHITTIER ST & S 3RD ST,1,3,5,39.944148,-82.994605,2609
WEEKDAY,12,00006409,E 5TH AVE & N 4TH ST,4,1,5,39.986907,-82.99999,2610
WEEKDAY,10,00006857,E BROAD ST & SCENIC DR,4,1,5,39.984275,-82.800589,2611
WEEKDAY,152,00004113,N 3RD ST & E GAY ST,1,4,5,39.96459,-82.998414,2612
WEEKDAY,22,00006914,ALUM CREEK DR & WATKINS,0,5,5,39.906117,-82.92882,2613
WEEKDAY,7,00004574,520 N NELSON RD,1,4,5,39.979239,-82.944619,2614
WEEKDAY,23,00007904,STELZER RD & MORSE RD,4,0,5,40.057045,-82.910431,2615
WEEKDAY,23,00005672,STELZER RD & COLLIERY AV,1,4,5,40.052158,-82.908945,2616
WEEKDAY,10,00004284,3953 W BROAD ST,4,1,5,39.953066,-83.107225,2617
WEEKDAY,5,00007395,N WILSON RD & VALLEYVIEW,1,4,5,39.961732,-83.092985,2618
WEEKDAY,9,00004567,W TOWN ST & S YALE AVE,3,1,5,39.954989,-83.031,2619
